"nombre_restaurante","tipo_restaurante","puntuacion","cantidad_comentarios","precio_por_persona","direccion_comercial","tipo_consumo","if66xd","opciones","if66xd 2","entrega","enlace","uDyWh","uDyWh 2"
"Krosty Burger Piedecuesta","·  · Hamburguesa","4.5","(123)","$10,000-20,000","Cra. 9 #8-56","Consumo en el lugar","·","Para llevar","·","Entrega sin contacto","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/4QAqRXhpZgAASUkqAAgAAAABADEBAgAHAAAAGgAAAAAAAABHb29nbGUAAP/bAIQAAwICCA0LDwsNCAoLCQ0ICg0KCgoOCgsKDQsOCwoOCgsLDQoKCQgKCg0LDQoLCgsLCAoLCQ0KDgsNCwgNCgoKDQEDBAQGBQYKBgYKEA4LDRAPEBAQEA8QEA8PEBAPDw0PDhAODQ0QDw8QDxAPDg8NDw0NDg0PEA8PDw0PDw0NDw8N/8AAEQgAcABwAwERAAIRAQMRAf/EABwAAAIDAQEBAQAAAAAAAAAAAAYHBAUIAwkCAP/EAEMQAAICAAQDBQUGBQEECwAAAAECAxEABBIhBQYxBxMiQVEIMmFxgRQjQpGx8DNSocHx4RVTktEJFhckQ0RiY3Jzgv/EABsBAAEFAQEAAAAAAAAAAAAAAAUBAgMEBgAH/8QAMxEAAQMCBAQFAwQCAwEAAAAAAQACEQMhBBIxQQVRYXETgZGh8CKxwTLR4fEjQgYUUmL/2gAMAwEAAhEDEQA/APN6DgUfnJ9Lr9AT/XDc5VwUkcdip0ZsVvDJG0U3U+B6pvhokCOT6KfXHeMGEZuyVtO9l6n9l/NBly8chP3hTRL/APdHSSX8WoSfHvLxadquTD42lqvqEBPyJP8AbThi5VMZxy5TYWx0rlOhmwkrlE4rzhDHsW1SGgkSeKRidgFUbkk0LNAeZGFldCTfaJz5C87ZZs7Cc5GuqTIwukjRRtGxbvCrEmZaRZNwq98gGk6jjI/8kI/69M8qjfsUe4IR47gP/J+4Q7wj2yeGAju+IxIsiK6QzxcUES2N1XM5mBToLWUcs66aACaLbWZlnmjMjaX2rYAobvMk2qJpAI53mtF7zUQYMvLGN0KqrSapWKpGszMFw01WjVTNoudoOnz53V5yV7R8U2ktlZ41eQLG5VjqtWYOI2RMz3JQalmMAicEaWYhgHseHCQmPplhgpn5PmKFxqSRHX1Ugix8iaxIooSu47n7b6nHKVeSkXBmO2ih8dI/sP1wKzgXTjUP+rVb8K5IdXoElyo2UA+H1B6Abi9xinVrl4sBCqOqV2uhouts+ypzZIT3D+84RrJU/fJSSWVOkGWHu5asG4X28JwVw1U1KYJ1Fip2Zsozi61bkszrvbrYr0HQD6YspyhyxEfTHLlwl4kB1w0lLCT3O/b0+sxZfSaNPIfKiLq66iwrdN9QvToYZisfTww+oq9h8G+toLIY4Lpd2aSaRWkeqgJR6ogI0orMSR0TauzBiSTZOMhV45UqvytMA2tHrzR9vDGMbJEnr+2iuuR+znKRt93l44lCkFUVVsaSApZU1Bd6rUPKumM2/iFXFfRVuOU8kRZh2UBmpiClv2hezlw2d5X7hYpJNJ7yDvFYMCbKhtcWo/iJX7zzvSBgtQ45WZvIGx9IlU38MpOEgXO/5hKXjXYFPCp7o94QxbVoi7y1XewSdKgjbQwJBoAkEnQUOL+Ibjy/lU38PDRAKGeK9ofFo2QrPKJIp0kjDS5l2UgUqRK7hY4NzSARsvefclRqOD1LEsfvdC62He3YQm1yx7UbS6CoMed7oxtHIwj76QCQqUnWPuswrKIYwmahyrQb/wDeM+7qSRFQDVDAx14Tj7Iu1yDNuIj93mAwYwuQGKB9LstE2BtqU00drqVQ6EyykBlYn4DwiP3mYUN9z1P9MZStVdo1Xmho1K78U41qbYgACvDXT/8AOEpNDBcqKpWpzqPVNf2cOcUim0NYZpY3jbceNQwK2R+JWI9SCw8xgrhK7ATTm50/ZVDWpkwHCV6DcqzK0YlU2h971VvMN6ev+lElU9TuM5tD5C/UY5IEju3Pm2NY+5RtMrVZBNhfMVfn8tgfiMDsdiW4akXnXZEMHhzXqBu26VHL3ByRQj63Qs9f5jvWw28htZHXHlGKxpqOJK3lOgKYACYXB+W4lHvKz16bDc+frXpQF9TgW+oACBqn3J6KbmEP8xFHqL+Gw0/2H6YpF0CFIGrjmMuT1fULB3vpvYuvz328q3xK1xEH52SC1kOce4aouwukt1PQEkDTtR3P69fS1TrmbJhAOqU/aLyFFIAQpDWaY7gEDowW2omxd1vexBwfwuPj6ToVA7D5rjVUXJfImXzeRzmUYRpnMnH9v4edKE+GQJn8s5do1MGYR8uI1kkXVKFI/hlBuuH1TUaWOMjZZfiVEUy2swReD329YPSyu+zrkvLrmxJFmzKyQQSZXPQM6rOJcu0aw5xHeRYo5pMuUVCxlyObyrZecStKjIdadlnTf6lmmLNxD8Sj6gYypa8iwKAHMV1HMGXH/mE/4gf0vDDQqnRpTPDfsF8Nzhlh0lsjfYP5ehA6+lHCjCVz/rHmk8Godk/uwv2wM+jLHHlsxm1MiIzxI/QkD72laIhbssxRgLOonfB2g7EARVAI5zf56IvQfV0eJ67rZr8y6olldBEWQHu5DpYEiypCMyFwdjpkZb6MRRxZqYhlMAvcBMASYknQIk1hdoFnHPJK+ceSVCkj1SHcLGRaAXe9EEkEaSSOoOPLuM411Z7joNu0L0Lh1BtKkALnc9U1OCcJAFCug/fkfn64xxqXREony/LRIs4juR1UReAuq8Aoe516+RI+fyvy8/PCCQNFxfO6ouI5pb06K3NHrXX1AB228gT0HQYeHgyPgUgZvMqHxPLqy0QKPl5H8/X6/C6AxwqXlNDYQnJwpQSHYlKBGjSSDVrsbAB3D+Yux0wQpva03XOJI+kJI9seSCOHiKxyorPrLAFiLBQ+7p1AhA2osoGoC3ZsbHhWLLDZDcZhfFp3/r90b8b7EcvSyO2ZkyK5SCRsrFHl1zMCHLhkkt3OZaIAaG+9DRAdy8K1E+PQwQYcsEQWkt7joVgJQvphboYibkDkrMZvMJloIw8z3QNhQAN2cgMVUbAnSdyB547KSlAJMLR/KvsmPlpAM79nklLp3cSMzxBWZVDSAxozsWJAQoUABchq2G4vE+F/jpEGqRIB0iQMxjlPyETwuEDjmq/pE6dphbc5Y5AEUAUgIDpvQsZrSwYAMY1ZV2FhCt7+9hhfVdTDarhO8aSpYaHfSLKt50yDxZaxAdTBAGBsRtZdaLFjpLaVOm/FZ07qcBsQ4UqYGUyIuL5d5GbaY89oV2m3O/X+dtkjOAcBdXibWrCRQdbOgF6RqB2DLTbqDQCnZSdbDL4hrsX9J107f2tm0soMOUfynXy7CNAcMrowQpIhVkZWF6lZSyEHYggkb4ytfCvokteIgqXxQ5NXguRTYUL2u/li5SYyw3VCo4onTleNhdjBUYJjxIKp+O4IS5g5Fj9B+/64GYnB+GNVdpYglBfE+XV8hXvDfbpVEX0+d77V8ROSLDW6vB+6AebIABVdep8/h8sNZU1CuUxJlZh7Y5E1AFAy66KtdEE1Roqeh6gj12AxtuEBxdmaNLqvjqjW08pOq1PH2i5mbKJmoI43zKwyKq5hY31laCJK1SqEFFFte9hpgQbWTHqVBwq0w8bj4PJeY1aZY8sOy8p+FcKlkdY40Lyu4VEXqzHoB5fMnYDckAE4mhDoleoXs3dgcXCsprdVfiEygyHzurESk7iNfPpZPmWxznBoVtjIsmxwPs/jv7Q76ppAp1GhpFeHSaOgfAE30v3TgIWUzUNaPqIidwOSuZjGTYIlyGXVoyJIridGsk6lrVv01Bb2YFQtabtCBiuypmZme2Jn7/kXUjm5XfSdEKc6ZctEYghl8DCwxRF3PdKxBJU6AgLa1H47GsUC4hVcKjYZmabOMwGz7yRvIA7lXaDYEkx5arGXaZlwhRWzC+NpRlxIWBosgZFKIVGolKLMrPtbE3hnDKlOqH5BMGCdjrButSyu0MDHa2TO4I+Zit0mkUARUlBo9KtqvQfCwYFUaxdDqdjjq1OTBE33/ZTw1xuPmmqZXZ32+rLSs8TSKx79EA71UAAQ1rChiwbdqBsUMUDgKT7kEFR18KWTk068/wCk0OXOe3kJ8UcYUOXZ3AVQGCjcgdeoNVpB8/DiE8OqM+qm/wBlQqANiQTPJQeCdoqT0U1MpaleiEY6q8NjVV3TEBTR32wKq4Sq4ZnGysvZ4JykX+3z1U3jkJok7CyCSR5VfnVb7b7+V1io/BuIBcRcxr7JjKsmGhLbtjlyeVidpM2k2ZWRUGSymmWcs2mtRLIiAag0im5AikqkhpSRp8Ho03hlaqAeQv77ToJATqeIxNVpdRpHL/6Nh78lhuXi805YzRxvKACxgkLQRUT4FQtqWRk8Xe3JrPuFVNnWHJhMrKNhycLm2s6EAp2FoHFAuq3PQ2F7ddFpjsUyMqrmIyxGqTvFUnxC44xdjbfSTtuDd+VneC1jUoE8j+AVluK0wysI5fkhVPsVezOuXj/2nmo6nZCYEYfw0NUSD+Nv6Hwi6sn3OgWQNjU0m4vJ3yq7SSa50JUWzUNxGiC/CWAJRRuV3x5VS4lifH8CqSZqA+lso/8AkQHEDkZ1K0rqDMhe0AQPhT34dy+Se8bVrCqRGGNCja2PdVtl13QOkD57N1MPfnvNtzFr/wBoSHkDKNFEzMcshCGEJGUcliUDd5XhXR3boV3LBxNqR106HBZsRvDngCIH5+dVI0tZebyPTv8Awg3mb7pO77t1Be20kyah4UFk2T4FU6QpbUPjbZbiVB1Om6lSBBP1GLh0Q2NNcoBAF5HqTouFQ5iZ/G/3Kxj24QLJxKNo3UwQrEAG2UOHkLAJsK1Ue8EbFjYLe7V3gzsuFyPEOuPIREnnr/ZU1Ko11drJuDMRr8j9kyuEccBVDsUOx9RXp6gVRFG9j5CyFV7CAdVqAxwJCs+U8zlBOwKrHGwep1oJ3xMeoMfIFW1yFQ5BKirfYfkaaupjQHrr9r6KWqx/hgjW1t4vf1sJ68l+5dlzpcgTmXL60BWFgW7vWQQ9qwA1beGQHQ1ijLGSPY+pNjImDpzj5f7hWqzaLW3bDoMTOsTb+okdCrHNdqPcmOXUQI5JIO5S0iGliQdC+8NtSmmoG/xDFqvQdX/xNMb6fOfbfZZ9gBkuvPmvqD2jldgWOXL1sjvpDaSTG1SxwEnZRpUbVYZ6vAZ/Aawd4kgxGoMW0t0+QrzH0YyAwT69R7+6XR4dnnnOYRY5WJLiMKWXq9jWZdKp4lU6dPmQFFVadhmUhEX79idQI3j07kalYFgpl306Tp2MDXrqjfNcncPMixiKKAMlv3CgRl9YazIqjUVZ3JBJ1Fmb1xXeamIqiXadfL7IWyocNSOUb/3bqqjM8+CLPu6ZVhl9PcEg3ZUGmVfxMXJD77BaBPU6TBYtmEcWgWMWGvfztK89x1curXvAA/P5jyTt7VuZJBDojYr7oBHUX5jpWke76Hfywd4viHUMM5zDBNp5TurOBpNfVGYWF0J9jEqLmQ857zxUiuLYM34yxPiskAenXewB51g+Jso15eCS6BPIk8+u6P4vDl7PosFplLXxd41ORs5pVA3oAaNOxJOq7rc0MbmnWAGZztb32tp087rNuYTYDT3VZxDO5cv3f2pS7HwRRsNRPX3gSfmL6euKruJYdz/CZUaXcgQT7KUYeplzlpjmlr2gdj8wLzzMWjSFnjykZeUylTq1OgGkkN5hTfu+74DmcXQxDy41H6/paLm2/wCSY6DREGYllKnDG33P4HdZR45wXMZjMuzo0JWAsE00dRvSWDKN1UeBdOk6r6jYrhqRw9ENi4sSdTv+wHZTcIPjV3Yh4gfpHz09VU8ptm00gPD3fiCarB1bUWJDjSaAItWPS0NDDmvgZgt68NJh3mj7lDg0v3kbwo0coCyJEQ17G1bWjFAG1FSgLKzEgqLbEUOzWNo058tjEdNNlBWe2A6bjQnbrYiZtrbmmty92TEZmWd84WjELtl8se8ZrCNrZ2bwqygbIX8YOod4SACjcK25ebiSNZNt+1972QN+MdDWtbrAJtz2789um63fljK988QigZiZd2ZY3V2csDDI8ZjQurIHSSRA4XWWNiMjazn28MkkDQbwba9+c7hK1pIzXieptG4F7RyVFwzsWUu/fZTNjL0UjMICPET4VbW0Dd/49goWq06jIPFioOLObDaguNZt+I8vhe+m0DMwide/MayE0+QOA5LJ5RsusfeQxa++dx4R3jsQr0QrFUK2QoJA1EDUBijiq/ivNQaugRO9gB+dFAHkuAmOXklxz9LGKjy5WKGO/wCCTQFVqFs5K9A1GtiSRRuRmZry52vz3WT4hjq2csBsPfv2So4TwxiWe5ywY0w1K+o/xJGkL6yoBBaQLr0MapawadVe6MhEm/8AAgd7Tqs8XE3W03yCTLRdEcMDT6hdV0pWFfUY0nEsMcVhzRBg7I9h6nhPzbKs4ZwKf7RqMQYBgsbJ4lANfePptkUee1ivjjynHcFxniCmG2kS7Ye8rSNxNI07Hy37In5iK960czM8fgPgOksAFPgogg308W+xJxTxhLMQaNQksOUEc4jz1669gm0CQ0VKcTdUnMbQx5oNBAYm7o63aWVnRzqGkqVXSzJvSuVAohm1YZxDLh3Th/o6AmZOsna0WE85Vmi99WmRVMieUSh/lHmWZPtGZmzErZZaHd1qAKnxOPMk2L3roTdHG34BQDaba1SYDczjcyTca3sIPmhuNGdwpUx9RMBDU/GEmmzDbrG4iKFhRUDULUMPUhW6g0BW+52s4VXOva0en7yp+F0X0g4VBvb0urIcPTuAHgjZdRHfqqi3CjwHSL6AErZFsAAunxU6gAZp59UWa9wq2ce3TmrDh8arsorajfWr8ifMnrd9KqjiswXgK24FwuiXm/nhMtCzM26K5XUpBLOopTqJLKQR1IqNSSGCrgvXcGNDSef20QunhzUcMosY0PL56pEc0ZtyTmtSj3e8K/eLpSwxXSQWGiytEUSBpu1xnnVyx2k7crnrBsibAaRLW97oT4/2nwRsogzhnBQk/YmR2RtNhZB3gGkf+JodjGL6DS+JcFVqYgO/7FM04MDOP1dpGx5iD/qSh1TjGGAvBPcH+fl0teFc4cVadmjz2Zi70N36JLIHoKtoD7psVYYihTBlbUSaqjDtoiWt6WF++/8AFis1i8QBmqg66Dl8GvXujjKZ5QtIFiOh+8uxEa12xPuAlmDMystWAdhjM1Mz3EuvpHPb1gLJ+IZQ3xHJSMwXvHEbR6VdbA7zSS2oR2WRiL8MeltQutAY3KddtNv0259p+an+OBiwU3lr22eIKtT5LLZn/wBSs+XeviQuYQt8VjQfDHpJaCroqEJmcu+2hwljUuUzkG27qI5ox8PBIJj8xB9BiB2GY7ZTCuUcZLt95YnG/FIUPSswkuXbf+UzRxX8Sjmj54GVOE4ao4PfTaTzLRPrEq0zHPaIDoRryRyhwyUasrnYJl1WTBmTNv0/304HpQAroKxRxP8Ax7CYh5e9lzyJHTQGPZW2cTqtaGg2HQffVHP/AFR7uFsuMvaSRSKQacnWG1t1jtiWJN+uCdHDMw1IUGD6Yj8Kv47nVBVm4M9t1jPPvxHJrmMpMNc5aCKLY65oz3rRuoDOUalOsAPvGVPeAE4CYim9hDGedpst9hq9GufF0FzrYHl7+6ZvCMzm4zqlgdYyo2K6ehFGvjtZVj60LIFE4fEZpLTCY6vh3xldcIpi4vGwLNZHl3ayPQ2oEIrbke8fPyI3GLYoPN8t1GMVTpj9QQB2t9sLRxqkUEjnSwWSVJNCEkaRpYA73qJIIQkbSMHCwhj3WcDA5g+06oVX4rTpmWDMTyt7wlUnPmYCHQwLTCZJS5IhVGAViBpMa7gspDs2pffAcLijWpNqOhxsI01PqdY/qyp1P+QawyTFiT6Wjn1Ubg3BZBpjGYpWQitPRVpQAzd4O7faiNRQAC21GmVKjCC9zevmbm1rj7rGZyNUScP4MoJMs7BwStwpEGNfgJB70qN7JRdQ3CjqaJqZoFMa6SSfbSSkLsyPOWOxTOSxswWZh4WjZ9Ee40ke+qWRXVrLEEsCGa5nYTEn62UtBpIE7bu/YRolFJfXIfs2zSzElAFEhFqSUC1S+Is3T3tKlaYbKq1i/g8FXxD/APICGx0ufL4U8UryVhuJMejqRTY8rhEsLnkuXZmV3WJ2SMAyOoJVATQLEbCziIkApwBX3FwdG95Fb5gH9RhCnwjrlrmfPR13WdzUWk+ERTTRgfRHVT8QRvhpEqQJj8J7fuNq2r7ezNQFvHlmJF3RfuRKRe/8TDCwFTBxAR/wT20OL+7KmSkUdA0Mob81zCqNv/bP0w8UgUzxCmJw72zYmA18Ehk9SJQv1CvlpPjtr29cO8IJPEdzV3F7U/L7e/wrMxnb+D3BH5iaBj8Tp+mGmklFR3NT/wDtd5Pk98zJf+8jner/APj3w/LbEfgTqF3iFS8nmeS28Qz+VS1I+8iEfh8we+yynSfQ7H0xG7BscIcFGXTYhXPDua+UYvc4/wAKjI/ll4fGw3uqChupJIrz+OEGEY3QewUZgbKk5t9rPlGDY52XPPoJCZZJZkaugDuseRBJ6EygDzKgg4n8EbpC5Z17Wv8ApEM/KjQ5DJrw+I7CeQrNmtO3uqEGVy7HoTWZq/AyEBsOEBJBKyZAmLKarbKRYVOhWQyL0QrkBgBIoJAYAggN+E0wBANgEX1wwtlSBfOW4cw/CaxEQUoVpkId6w1OV7l4RXWv354VKbWXGPKmwb2vf/l+xiUKNXkMLeu1/wCP3WFXLvmMmK6mxXX9+l+eOXLgnDD69PX/AB+WFXKqzuWPS/r+wRjlyGM5ld9wa86Iv41YIB+m2EKQhV32Q+pFivgR5g11HrtWI0haoOZ4ft1H7/p/W8MhKuMEGLSYFc5OE9KxyeFf5WDHJVd5TKfphFynJkRtt+/phISqWOCj0/z/AG/fTCEBKFM4fwJem9+n739PP9MJC5WEHK70dgBfl1/Sxhq6FJg5e2+J+H+n764WV0KO/CmA9zoB5f49P84UFIqifh1mgnp6/wBNzeOlIqXPcB36V/n8v646UqqpeCMoPh2Hn/nbp9djhmq7RDec4eD8D53sf0/UfUYeQkUTJZI3iwAmgQiCDKdNgDt0+Q/I9SfUny6YQNhPV1lOH+u3769fT1+e2EISK2yymq22PXe/39P1wi5ScoD1/f7+WGrlb5WPpfTywiVX3C49x0Arp+/9frhrkoRXkMmKq6367fT5/sYjT1K/2R53t9Ol/Lfb4/njki++IcHH535Hr1H9/wDTDxdIdFTwctoQSTR6DoBdfHr9dvkd8cZ2SIfn4AB1Xy8j/wA7WuvSvL4YSNkqFs/w019De1VvtYO9+mk/nh4ELkI57hTG/wCUn6/Pfp5dbG+OTSv/2Q==","",""
